Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Quantity,Segment,Country,City,State,Discount,Profit,Product ID,Category,Sub-Category,Product Name,Sales
123,CA-2016-103730,06-12-2016,6/15/2016,First Class,SC-20725,9,Consumer,United States,Wilmington,Delaware,0,51.759,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02
124,CA-2016-103730,06-12-2016,6/15/2016,First Class,SC-20725,7,Consumer,United States,Wilmington,Delaware,0,19.7316,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04
125,US-2014-152030,12/26/2014,12/28/2014,Second Class,AD-10180,3,Home Office,United States,Houston,Texas,0.3,-8.5794,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558
126,US-2014-134614,9/20/2014,9/25/2014,Standard Class,PF-19165,6,Consumer,United States,Bloomington,Illinois,0.5,-407.682,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7
127,US-2017-107272,11-05-2017,11-12-2017,Standard Class,TS-21610,2,Consumer,United States,Phoenix,Arizona,0.7,-1.8308,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388
128,US-2017-107272,11-05-2017,11-12-2017,Standard Class,TS-21610,7,Consumer,United States,Phoenix,Arizona,0.2,30.499,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992
129,US-2016-125969,11-06-2016,11-10-2016,Second Class,LS-16975,2,Home Office,United States,Los Angeles,California,0.2,-9.1602,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424
130,US-2016-125969,11-06-2016,11-10-2016,Second Class,LS-16975,3,Home Office,United States,Los Angeles,California,0,26.2416,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56
131,US-2017-164147,02-02-2017,02-05-2017,First Class,DW-13585,5,Corporate,United States,Columbus,Ohio,0.4,-11.994,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97
132,US-2017-164147,02-02-2017,02-05-2017,First Class,DW-13585,2,Corporate,United States,Columbus,Ohio,0.2,29.364,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304
133,US-2017-164147,02-02-2017,02-05-2017,First Class,DW-13585,9,Corporate,United States,Columbus,Ohio,0.2,6.9732,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456
134,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,3,Consumer,United States,Roseville,California,0,9.6192,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04
135,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,1,Consumer,United States,Roseville,California,0,16.6568,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44
136,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,4,Consumer,United States,Roseville,California,0,3.456,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52
137,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,2,Consumer,United States,Roseville,California,0,1.9698,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02
138,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,3,Consumer,United States,Roseville,California,0.2,26.6616,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176
139,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,6,Consumer,United States,Roseville,California,0,18.4464,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88
140,CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,14,Consumer,United States,Roseville,California,0,20.6976,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12
141,CA-2016-110366,09-05-2016,09-07-2016,Second Class,JD-15895,2,Corporate,United States,Philadelphia,Pennsylvania,0.2,10.35,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8
142,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,3,Corporate,United States,San Francisco,California,0,2.3814,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82
143,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,3,Corporate,United States,San Francisco,California,0,5.1042,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86
144,CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,3,Corporate,United States,San Francisco,California,0,68.976,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7
145,CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,3,Consumer,United States,Independence,Missouri,0,218.2518,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43
146,CA-2015-110744,09-07-2015,09-12-2015,Standard Class,HA-14920,7,Consumer,United States,Pasadena,California,0,20.1579,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93
147,CA-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,4,Home Office,United States,Newark,Ohio,0.2,12.9096,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888
148,CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,11,Corporate,United States,Franklin,Wisconsin,0,103.8015,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45
149,CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,3,Corporate,United States,Franklin,Wisconsin,0,5.9988,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97
150,CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,8,Corporate,United States,Franklin,Wisconsin,0,585.552,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84
151,CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,5,Corporate,United States,Franklin,Wisconsin,0,80.6285,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55
152,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,5,Home Office,United States,Scottsdale,Arizona,0.2,17.766,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92
153,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,2,Home Office,United States,Scottsdale,Arizona,0.2,15.2388,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184
154,CA-2015-124919,5/31/2015,06-02-2015,First Class,SP-20650,7,Corporate,United States,San Jose,California,0,26.271,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38
155,CA-2015-124919,5/31/2015,06-02-2015,First Class,SP-20650,4,Corporate,United States,San Jose,California,0,48.5392,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52
156,CA-2015-124919,5/31/2015,06-02-2015,First Class,SP-20650,6,Corporate,United States,San Jose,California,0,21.0288,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88
157,CA-2015-118948,5/28/2015,06-03-2015,Standard Class,NK-18490,3,Home Office,United States,Seattle,Washington,0,1.7901,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63
158,CA-2014-104269,03-01-2014,03-06-2014,Second Class,DB-13060,2,Consumer,United States,Seattle,Washington,0.2,51.4764,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568
159,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,2,Consumer,United States,Edmond,Oklahoma,0,6.8714,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62
160,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,7,Consumer,United States,Edmond,Oklahoma,0,236.2325,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93
161,CA-2016-162733,05-11-2016,05-12-2016,First Class,TT-21070,1,Consumer,United States,Los Angeles,California,0,2.691,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98
162,CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,2,Consumer,United States,Philadelphia,Pennsylvania,0.2,1.3596,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384
163,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,5,Consumer,United States,Carlsbad,New Mexico,0,13.348,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4
164,CA-2016-113817,11-07-2016,11-11-2016,Standard Class,MJ-17740,2,Consumer,United States,Seattle,Washington,0.2,9.688,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68
165,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,3,Consumer,United States,San Antonio,Texas,0.2,2.7324,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936
166,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,8,Consumer,United States,San Antonio,Texas,0.4,-1359.992,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952
167,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,3,Consumer,United States,San Antonio,Texas,0.2,-58.6347,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928
168,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,9,Consumer,United States,San Antonio,Texas,0.3,-24.858,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06
169,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,6,Consumer,United States,San Antonio,Texas,0.2,6.8136,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064
170,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,5,Consumer,United States,San Antonio,Texas,0.8,-453.849,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98
171,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,3,Consumer,United States,San Antonio,Texas,0.2,8.9985,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976
172,CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,3,Consumer,United States,Los Angeles,California,0,9.8418,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94
173,CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,2,Consumer,United States,Los Angeles,California,0,53.2608,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96
174,CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,7,Consumer,United States,Los Angeles,California,0.2,21.259,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144
175,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,2,Corporate,United States,Chicago,Illinois,0.8,-131.12,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448
176,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,4,Corporate,United States,Chicago,Illinois,0.2,6.552,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16
177,US-2017-152366,4/21/2017,4/25/2017,Second Class,SJ-20500,4,Consumer,United States,Houston,Texas,0.8,-243.16,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264
178,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,7,Consumer,United States,Newark,Ohio,0.3,-11.3372,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802
179,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,5,Consumer,United States,Newark,Ohio,0.2,-3.7715,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88
180,CA-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,1,Home Office,United States,New York City,New York,0,1.4104,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28
181,CA-2014-166191,12-05-2014,12-09-2014,Second Class,DK-13150,2,Corporate,United States,Decatur,Illinois,0.2,1.8612,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816
182,CA-2014-166191,12-05-2014,12-09-2014,Second Class,DK-13150,7,Corporate,United States,Decatur,Illinois,0.2,76.6395,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744
183,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,4,Home Office,United States,Monroe,Louisiana,0,131.0296,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96
184,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,5,Home Office,United States,Monroe,Louisiana,0,41.986,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95
185,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,2,Home Office,United States,Monroe,Louisiana,0,7.25,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29
186,CA-2016-105018,11/28/2016,12-02-2016,Standard Class,SK-19990,2,Consumer,United States,Fairfield,Connecticut,0,3.4368,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16
187,CA-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,8,Home Office,United States,Los Angeles,California,0,22.984,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8
188,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,3,Corporate,United States,Grand Prairie,Texas,0.2,3.7224,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224
189,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,3,Corporate,United States,Grand Prairie,Texas,0.2,6.255,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016
190,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,4,Home Office,United States,New York City,New York,0.2,112.392,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136
191,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,6,Home Office,United States,New York City,New York,0,20.0928,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76
192,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,8,Home Office,United States,New York City,New York,0,24.8832,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84
193,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,3,Home Office,United States,New York City,New York,0.2,46.9764,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352
194,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,5,Home Office,United States,New York City,New York,0,6.567,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9
195,CA-2015-131457,10/31/2015,11-06-2015,Standard Class,MZ-17515,7,Corporate,United States,Redlands,California,0,6.7116,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28
196,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,2,Consumer,United States,Hamilton,Ohio,0.2,1.2038,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408
197,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,3,Consumer,United States,Hamilton,Ohio,0.2,1.5876,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048
198,CA-2017-107720,11-06-2017,11/13/2017,Standard Class,VM-21685,3,Home Office,United States,Westfield,New Jersey,0,12.0276,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26
199,US-2017-124303,07-06-2017,7/13/2017,Standard Class,FH-14365,2,Corporate,United States,Philadelphia,Pennsylvania,0.7,-2.2586,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946
200,US-2017-124303,07-06-2017,7/13/2017,Standard Class,FH-14365,3,Corporate,United States,Philadelphia,Pennsylvania,0.2,5.8203,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
201,CA-2017-105074,6/24/2017,6/29/2017,Standard Class,MB-17305,3,Consumer,United States,Akron,Ohio,0.2,6.795,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744
202,CA-2014-133690,08-03-2014,08-05-2014,First Class,BS-11755,2,Consumer,United States,Denver,Colorado,0.5,-161.875,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75
203,CA-2014-133690,08-03-2014,08-05-2014,First Class,BS-11755,1,Consumer,United States,Denver,Colorado,0.2,0.2925,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6
204,US-2017-116701,12/17/2017,12/21/2017,Second Class,LC-17140,2,Consumer,United States,Dallas,Texas,0.8,-178.9668,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284
205,CA-2017-126382,06-03-2017,06-07-2017,Standard Class,HK-14890,7,Corporate,United States,Franklin,Tennessee,0.2,9.6712,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168
206,CA-2017-108329,12-09-2017,12/14/2017,Standard Class,LE-16810,4,Consumer,United States,Whittier,California,0.2,44.4768,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768
207,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,4,Consumer,United States,Saginaw,Michigan,0,5.8744,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92
208,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,2,Consumer,United States,Saginaw,Michigan,0,35.6346,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98
209,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,4,Consumer,United States,Saginaw,Michigan,0,7.4824,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
210,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,9,Consumer,United States,Saginaw,Michigan,0,16.2099,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29
211,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,1,Consumer,United States,Saginaw,Michigan,0,3.6796,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99
212,CA-2015-101007,02-09-2015,2/13/2015,Second Class,MS-17980,2,Corporate,United States,Dallas,Texas,0.2,6.5,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8
213,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,2,Corporate,United States,Medina,Ohio,0.2,8.88,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68
214,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,5,Corporate,United States,Medina,Ohio,0.5,-244.323,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45
215,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,3,Corporate,United States,Medina,Ohio,0.4,-14.6958,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982
216,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,9,Corporate,United States,Medina,Ohio,0.7,-950.4,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188
217,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,2,Corporate,United States,Medina,Ohio,0.2,4.4792,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584
218,CA-2016-130162,10/28/2016,11-01-2016,Standard Class,JH-15910,6,Consumer,United States,Los Angeles,California,0,26.0568,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06
219,CA-2016-130162,10/28/2016,11-01-2016,Standard Class,JH-15910,3,Consumer,United States,Los Angeles,California,0.2,22.6782,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376
